UID          PID    PPID     LWP  C NLWP    SZ   RSS PSR STIME TTY          TIME CMD
vm_mach+    2460    2450    2460  0    1  1944  3656   0 23:39 ?        00:00:00 /usr/bin/mpris-proxy
vm_mach+    2461    2450    2461  0    3 24852  8368   1 23:39 ?        00:00:00 /usr/bin/pipewire
vm_mach+    2461    2450    2480  0    3 24852  8368   2 23:39 ?        00:00:00 /usr/bin/pipewire
vm_mach+    2461    2450    2485  0    3 24852  8368   1 23:39 ?        00:00:00 /usr/bin/pipewire
vm_mach+    2462    2450    2462  0    2 21923  5620   3 23:39 ?        00:00:00 /usr/bin/pipewire -c filter-chain.conf
vm_mach+    2462    2450    2484  0    2 21923  5620   1 23:39 ?        00:00:00 /usr/bin/pipewire -c filter-chain.conf
vm_mach+    2466    2450    2466  0    1  9784 11404   0 23:39 ?        00:00:00 /snap/snapd-desktop-integration/315/usr/bin/snapd-desktop-integration
vm_mach+    2467    2450    2467  0    6 100479 14544  0 23:39 ?        00:00:00 /usr/bin/wireplumber
vm_mach+    2467    2450    2481  0    6 100479 14544  1 23:39 ?        00:00:00 /usr/bin/wireplumber
vm_mach+    2467    2450    2483  0    6 100479 14544  3 23:39 ?        00:00:00 /usr/bin/wireplumber
vm_mach+    2467    2450    2500  0    6 100479 14544  3 23:39 ?        00:00:00 /usr/bin/wireplumber
vm_mach+    2467    2450    2529  0    6 100479 14544  2 23:39 ?        00:00:00 /usr/bin/wireplumber
vm_mach+    2467    2450    2533  0    6 100479 14544  1 23:39 ?        00:00:00 /usr/bin/wireplumber
vm_mach+    2468    2450    2468  0    3 27143 10300   3 23:39 ?        00:00:00 /usr/bin/pipewire-pulse
vm_mach+    2468    2450    2482  0    3 27143 10300   1 23:39 ?        00:00:00 /usr/bin/pipewire-pulse
vm_mach+    2468    2450    2493  0    3 27143 10300   2 23:39 ?        00:00:00 /usr/bin/pipewire-pulse
vm_mach+    2469    2450    2469  0    1  2198  4856   0 23:39 ?        00:00:00 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
vm_mach+    2531    2450    2531  0    8 152542 7108   2 23:39 ?        00:00:00 /usr/libexec/xdg-document-portal
vm_mach+    2531    2450    2548  0    8 152542 7108   0 23:39 ?        00:00:00 /usr/libexec/xdg-document-portal
vm_mach+    2531    2450    2549  0    8 152542 7108   1 23:39 ?        00:00:00 /usr/libexec/xdg-document-portal
vm_mach+    2531    2450    2552  0    8 152542 7108   2 23:39 ?        00:00:00 /usr/libexec/xdg-document-portal
vm_mach+    2531    2450    2569  0    8 152542 7108   2 23:39 ?        00:00:00 /usr/libexec/xdg-document-portal
vm_mach+    2531    2450    2571  0    8 152542 7108   2 23:39 ?        00:00:00 /usr/libexec/xdg-document-portal
vm_mach+    2531    2450    2572  0    8 152542 7108   0 23:39 ?        00:00:00 /usr/libexec/xdg-document-portal
vm_mach+    2531    2450    2573  0    8 152542 7108   2 23:39 ?        00:00:00 /usr/libexec/xdg-document-portal
vm_mach+    2554    2450    2554  0    4 77512  6136   2 23:39 ?        00:00:00 /usr/libexec/xdg-permission-store
vm_mach+    2554    2450    2560  0    4 77512  6136   1 23:39 ?        00:00:00 /usr/libexec/xdg-permission-store
vm_mach+    2554    2450    2561  0    4 77512  6136   0 23:39 ?        00:00:00 /usr/libexec/xdg-permission-store
vm_mach+    2554    2450    2565  0    4 77512  6136   3 23:39 ?        00:00:00 /usr/libexec/xdg-permission-store
root        2570    2531    2570  0    1   693  2024   1 23:39 ?        00:00:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
vm_mach+    2619    2446    2619  0    1  4582  7740   3 23:39 ?        00:00:02 sshd-session: vm_machine@pts/0
vm_mach+    2620    2619    2620  0    1  3437  8016   3 23:39 pts/0    00:00:00 -bash
vm_mach+    2693    2466    2693  0    4 69777 20752   2 23:39 ?        00:00:00 /snap/snapd-desktop-integration/315/usr/bin/snapd-desktop-integration
vm_mach+    2693    2466    2695  0    4 69777 20752   3 23:39 ?        00:00:00 /snap/snapd-desktop-integration/315/usr/bin/snapd-desktop-integration
vm_mach+    2693    2466    2696  0    4 69777 20752   1 23:39 ?        00:00:00 /snap/snapd-desktop-integration/315/usr/bin/snapd-desktop-integration
vm_mach+    2693    2466    2697  0    4 69777 20752   0 23:39 ?        00:00:00 /snap/snapd-desktop-integration/315/usr/bin/snapd-desktop-integration
root        2698    2444    2698  0    1  4544 11772   1 23:39 ?        00:00:00 sshd-session: vm_machine [priv]
vm_mach+    2732    2698    2732  0    1  4584  7860   3 23:39 ?        00:00:00 sshd-session: vm_machine@pts/1
vm_mach+    2733    2732    2733  0    1  3140  6796   2 23:39 pts/1    00:00:00 -bash
root        2803       2    2803  0    1     0     0   3 23:41 ?        00:00:00 [kworker/u521:1]
root        2804       2    2804  0    1     0     0   1 23:41 ?        00:00:00 [kworker/u521:2]
root        3110       2    3110  0    1     0     0   3 23:47 ?        00:00:00 [kworker/u516:0-events_unbound]
root        3111       2    3111  0    1     0     0   3 23:47 ?        00:00:00 [kworker/u516:2-iou_exit]
root        3112       2    3112  0    1     0     0   0 23:47 ?        00:00:00 [kworker/u516:5]
root        3240       2    3240  0    1     0     0   2 23:50 ?        00:00:00 [kworker/2:0-events]
vm_mach+    3317    2620    3317 99    1  3171  4560   0 23:52 pts/0    00:00:00 ps -FALL
