UID          PID    PPID     LWP  C NLWP    SZ   RSS PSR STIME TTY          TIME CMD
vm_mach+    4062    3107    5576  0   72 1086726 478516 3 21:54 ?       00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox
vm_mach+    4205    2801    4205  0    2 266668 3044   0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/crashhelper 4062 9 /tmp/ 11
vm_mach+    4205    2801    4206  0    2 266668 3044   0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/crashhelper 4062 9 /tmp/ 11
vm_mach+    4306    4062    4306  0    1 337116 35244  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -ipcHandle 0 -signalPipe 1 -initialChannelId {6c6c92cc-b470-4c8c-a7a1-e44518030b48} -parentPid 4062 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 1 forkserver
vm_mach+    4311    4306    4311  0    6 340718 39648  3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35238 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {75fd65c9-270d-4305-93ec-ea32f4bef055} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 2 socket
vm_mach+    4311    4306    4314  0    6 340718 39648  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35238 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {75fd65c9-270d-4305-93ec-ea32f4bef055} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 2 socket
vm_mach+    4311    4306    4316  0    6 340718 39648  3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35238 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {75fd65c9-270d-4305-93ec-ea32f4bef055} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 2 socket
vm_mach+    4311    4306    4318  0    6 340718 39648  2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35238 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {75fd65c9-270d-4305-93ec-ea32f4bef055} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 2 socket
vm_mach+    4311    4306    4320  0    6 340718 39648  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35238 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {75fd65c9-270d-4305-93ec-ea32f4bef055} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 2 socket
vm_mach+    4311    4306    5290  0    6 340718 39648  3 21:50 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35238 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {75fd65c9-270d-4305-93ec-ea32f4bef055} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 2 socket
vm_mach+    4323    4306    4323  0   20 881677 104836 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4327  0   20 881677 104836 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4331  0   20 881677 104836 2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4340  0   20 881677 104836 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4346  0   20 881677 104836 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4347  0   20 881677 104836 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4348  0   20 881677 104836 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4349  0   20 881677 104836 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4351  0   20 881677 104836 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4355  0   20 881677 104836 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4357  0   20 881677 104836 2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4358  0   20 881677 104836 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4359  0   20 881677 104836 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4360  0   20 881677 104836 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4361  0   20 881677 104836 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4392  0   20 881677 104836 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4393  0   20 881677 104836 2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4394  0   20 881677 104836 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4395  0   20 881677 104836 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4323    4306    4713  0   20 881677 104836 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35303 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d09100de-3ce3-4a02-9228-6d5bb418e03e} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 3 tab
vm_mach+    4333    4306    4333  0    5 373976 46412  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35303 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {b6ffcf4a-4d1f-4c0e-8306-c3d479f51d53} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 4 rdd
vm_mach+    4333    4306    4336  0    5 373976 46412  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35303 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {b6ffcf4a-4d1f-4c0e-8306-c3d479f51d53} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 4 rdd
vm_mach+    4333    4306    4338  0    5 373976 46412  1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35303 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {b6ffcf4a-4d1f-4c0e-8306-c3d479f51d53} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 4 rdd
vm_mach+    4333    4306    4363  0    5 373976 46412  0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35303 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {b6ffcf4a-4d1f-4c0e-8306-c3d479f51d53} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 4 rdd
vm_mach+    4333    4306    5291  0    5 373976 46412  0 21:50 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -parentBuildID 20251110153728 -prefsHandle 0:35303 -prefMapHandle 1:277128 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {b6ffcf4a-4d1f-4c0e-8306-c3d479f51d53} -parentPid 4062 -crashReporter 5 -crashHelper 6 -appDir /snap/firefox/7298/usr/lib/firefox/browser 4 rdd
vm_mach+    4366    4306    4366  0   20 900438 183448 0 21:49 ?        00:00:01 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4370  0   20 900438 183448 2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4372  0   20 900438 183448 2 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4377  0   20 900438 183448 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4378  0   20 900438 183448 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4379  0   20 900438 183448 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4380  0   20 900438 183448 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4381  0   20 900438 183448 1 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4383  0   20 900438 183448 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4384  0   20 900438 183448 3 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4385  0   20 900438 183448 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4386  0   20 900438 183448 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
vm_mach+    4366    4306    4387  0   20 900438 183448 0 21:49 ?        00:00:00 /snap/firefox/7298/usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:35379 -prefMapHandle 1:277128 -jsInitHandle 2:224660 -parentBuildID 20251110153728 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {032da24a-7cf2-4751-9a3b-cdd017b2bdc4} -parentPid 4062 -crashReporter 6 -crashHelper 7 -greomni /snap/firefox/7298/usr/lib/firefox/omni.ja -appomni /snap/firefox/7298/usr/lib/firefox/browser/omni.ja -appDir /snap/firefox/7298/usr/lib/firefox/browser 5 tab
